Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Pacific,378662,180369,HavenPICK,bo1,1.60,305,24,12,4,2.0,81%,188,31%,3,4
Meteor,GEN,https://www.vlr.gg/player/13039/meteor,Pacific,378662,180369,HavenPICK,bo1,1.23,221,17,10,4,1.7,76%,140,26%,1,4
Lakia,GEN,https://www.vlr.gg/player/773/lakia,Pacific,378662,180369,HavenPICK,bo1,1.06,185,15,12,4,1.25,86%,134,26%,2,1
Karon,GEN,https://www.vlr.gg/player/34974/karon,Pacific,378662,180369,HavenPICK,bo1,1.02,188,14,12,12,1.17,86%,119,42%,1,1
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Pacific,378662,180369,HavenPICK,bo1,0.70,145,9,15,7,0.6,76%,96,24%,3,1
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,378662,180369,HavenPICK,bo1,1.28,245,19,15,5,1.27,76%,157,52%,2,1
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,378662,180369,HavenPICK,bo1,1.15,226,15,15,11,1.0,81%,146,16%,3,4
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,378662,180369,HavenPICK,bo1,0.99,152,11,14,12,0.79,71%,95,38%,3,1
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,378662,180369,HavenPICK,bo1,0.67,132,9,16,3,0.56,57%,93,50%,2,0
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,378662,180369,HavenPICK,bo1,0.34,115,7,19,4,0.37,48%,76,22%,1,4
Karon,GEN,https://www.vlr.gg/player/34974/karon,Pacific,378662,180370,AscentPICK,bo1,1.56,261,20,11,11,1.82,90%,158,27%,1,2
Munchkin,GEN,https://www.vlr.gg/player/2489/munchkin,Pacific,378662,180370,AscentPICK,bo1,1.30,262,18,13,14,1.38,90%,168,22%,2,1
Meteor,GEN,https://www.vlr.gg/player/13039/meteor,Pacific,378662,180370,AscentPICK,bo1,1.28,233,18,10,2,1.8,85%,172,34%,2,2
t3xture,GEN,https://www.vlr.gg/player/9196/t3xture,Pacific,378662,180370,AscentPICK,bo1,1.15,208,14,11,4,1.27,85%,129,28%,4,2
Lakia,GEN,https://www.vlr.gg/player/773/lakia,Pacific,378662,180370,AscentPICK,bo1,0.43,96,6,13,2,0.46,60%,64,17%,2,2
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,378662,180370,AscentPICK,bo1,1.43,250,15,12,12,1.25,80%,169,12%,2,0
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,378662,180370,AscentPICK,bo1,0.82,125,10,14,4,0.71,65%,76,16%,0,0
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,378662,180370,AscentPICK,bo1,0.69,131,10,16,3,0.62,55%,83,18%,3,3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,378662,180370,AscentPICK,bo1,0.66,176,12,17,3,0.71,60%,117,7%,2,5
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,378662,180370,AscentPICK,bo1,0.57,138,10,17,3,0.59,65%,89,43%,2,3
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,EMEA,378663,180372,AbyssPICK,bo1,1.36,291,27,18,2,1.5,73%,197,40%,5,3
Autumn,FPX,https://www.vlr.gg/player/872/autumn,Pacific,378663,180372,AbyssPICK,bo1,1.05,214,19,18,9,1.06,77%,151,26%,0,1
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,EMEA,378663,180372,AbyssPICK,bo1,0.94,154,15,15,6,1.0,69%,107,20%,2,2
Lysoar,FPX,https://www.vlr.gg/player/37489/lysoar,CN,378663,180372,AbyssPICK,bo1,0.92,200,17,20,11,0.85,65%,131,12%,2,2
Life,FPX,https://www.vlr.gg/player/3028/life,EMEA,378663,180372,AbyssPICK,bo1,0.53,139,12,20,3,0.6,62%,96,29%,4,5
RieNs,TH,https://www.vlr.gg/player/10971/riens,EMEA,378663,180372,AbyssPICK,bo1,1.78,302,28,12,7,2.33,69%,202,32%,3,0
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,EMEA,378663,180372,AbyssPICK,bo1,1.27,268,25,18,8,1.39,88%,161,30%,4,2
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,EMEA,378663,180372,AbyssPICK,bo1,0.74,147,13,19,6,0.68,69%,108,29%,3,5
Boo,TH,https://www.vlr.gg/player/1144/boo,EMEA,378663,180372,AbyssPICK,bo1,0.67,157,16,21,7,0.76,69%,99,30%,0,1
MiniBoo,TH,https://www.vlr.gg/player/18350/miniboo,EMEA,378663,180372,AbyssPICK,bo1,0.45,94,9,20,2,0.45,58%,74,22%,3,5
Autumn,FPX,https://www.vlr.gg/player/872/autumn,Pacific,378663,180373,BindPICK,bo1,1.31,209,17,11,5,1.55,73%,144,32%,6,4
Lysoar,FPX,https://www.vlr.gg/player/37489/lysoar,CN,378663,180373,BindPICK,bo1,1.19,234,17,15,12,1.13,82%,165,21%,2,0
Life,FPX,https://www.vlr.gg/player/3028/life,EMEA,378663,180373,BindPICK,bo1,1.03,248,18,16,5,1.12,73%,157,28%,3,2
AAAAY,FPX,https://www.vlr.gg/player/19530/aaaay,EMEA,378663,180373,BindPICK,bo1,0.85,184,16,16,5,1.0,59%,104,25%,1,0
BerLIN,FPX,https://www.vlr.gg/player/7857/berlin,EMEA,378663,180373,BindPICK,bo1,0.78,122,10,14,10,0.71,82%,74,30%,1,3
benjyfishy,TH,https://www.vlr.gg/player/29873/benjyfishy,EMEA,378663,180373,BindPICK,bo1,1.48,287,23,16,11,1.44,73%,223,42%,1,2
RieNs,TH,https://www.vlr.gg/player/10971/riens,EMEA,378663,180373,BindPICK,bo1,1.22,232,19,15,3,1.27,64%,153,38%,3,2
Boo,TH,https://www.vlr.gg/player/1144/boo,EMEA,378663,180373,BindPICK,bo1,0.88,136,10,14,11,0.71,64%,88,45%,1,3
Wo0t,TH,https://www.vlr.gg/player/21328/wo0t,EMEA,378663,180373,BindPICK,bo1,0.83,148,10,15,10,0.67,77%,93,39%,1,2
